Bank;CardCompany;CloseDate;ExpirationDate;TotalARS;TotalUSD;CardNumber;CardOwner;CardTotalARS;CardTotalUSD;MovementType;OriginalDate;ReceiptNumber;Detail;CurrentInstallment;TotalInstallments;AmountARS;AmountUSD
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-20;RCPT_000432;LATE TACO;;;11.800,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-20;RCPT_000433;CLOUD PIZZA;;;7.900,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-15;RCPT_000434;MORNING CUP;;;6.500,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-04;RCPT_000435;BLUE MUG;;;3.900,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-06;RCPT_000436;CITY KIOSK;;;4.900,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-08;RCPT_000437;HARBOR PHARMACY;;;38.700,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-16;RCPT_000438;PAPER CLOUD;;;106.400,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-13;RCPT_000439;PAPER CLOUD;;;103.000,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-05;RCPT_000440;RIVER CINEMA;;;12.000,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-06;RCPT_000441;RUTA SERVICE;;;39.600,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-20;RCPT_000442;CITY GAS;;;58.800,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-08;RCPT_000443;MOTION FITNESS CLUB;;;49.800,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-18;RCPT_000444;PIXEL BAZAAR HEADPHONES;6;6;48.250,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;367.900,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;;;;;PastPayment;2025-10-12;;PREVIOUS TOTAL PAYMENT;;;-367.900,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-20;RCPT_000445;RIVER MARKET;;;69.700,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-05;RCPT_000446;NORTH GROCER;;;71.100,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-03;RCPT_000447;RIVER MARKET;;;18.700,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-15;RCPT_000448;GREEN CART;;;40.000,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-08;RCPT_000449;CLOUD PIZZA;;;24.000,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-09;RCPT_000450;SUNSET NOODLES;;;13.500,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-22;RCPT_000451;BLUE MUG;;;8.700,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-20;RCPT_000452;OAK CAFE;;;5.600,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-19;RCPT_000453;OAK CAFE;;;7.600,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-22;RCPT_000454;CITY KIOSK;;;5.100,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-02;RCPT_000455;CORNER SNACKS;;;8.400,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-16;RCPT_000456;MEDIPLUS;;;30.700,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-13;RCPT_000457;URBAN CART;;;25.700,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-13;RCPT_000458;ATELIER NINE;;;71.300,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-15;RCPT_000459;PLAYHALL;;;25.800,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;452.200,00;0,00;CardMovement;2025-10-12;RCPT_000460;CITY POWER CO;;;26.300,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;582.550,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;;;;;PastPayment;2025-10-12;;PREVIOUS TOTAL PAYMENT;;;-582.550,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-19;RCPT_000461;NORTH GROCER;;;36.800,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-25;RCPT_000462;GREEN CART;;;32.100,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-16;RCPT_000463;RIVER MARKET;;;52.500,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-02;RCPT_000464;GREEN CART;;;34.800,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-15;RCPT_000465;NORTH GROCER;;;55.000,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-04;RCPT_000466;URBAN WRAPS;;;10.600,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-13;RCPT_000467;GARDEN BOWL;;;10.500,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-25;RCPT_000468;BLUE MUG;;;4.800,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-20;RCPT_000469;MINI STOP;;;7.400,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-07;RCPT_000470;CITY KIOSK;;;6.400,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-17;RCPT_000471;PIXEL BAZAAR;;;46.500,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-22;RCPT_000472;FUEL POINT NORTH;;;40.100,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-06;RCPT_000473;AQUA HOME;;;41.800,00;0,00
Santander;AMEX;2025-10-26;2025-11-03;900.250,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;448.050,00;0,00;CardMovement;2025-10-18;RCPT_000474;HOME BASICS DESK;3;4;68.750,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;326.600,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;;;;;PastPayment;2025-10-08;;PREVIOUS TOTAL PAYMENT;;;-326.600,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-03;RCPT_000475;GREEN CART;;;31.400,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-18;RCPT_000476;BARRIO FOODS;;;87.800,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-21;RCPT_000477;GREEN CART;;;94.300,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-09;RCPT_000478;SUNSET NOODLES;;;22.300,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-01;RCPT_000479;CLOUD PIZZA;;;11.900,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-20;RCPT_000480;MORNING CUP;;;6.700,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-14;RCPT_000481;CITY KIOSK;;;2.400,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-20;RCPT_000482;PIXEL BAZAAR;;;23.100,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-08;RCPT_000483;BRIGHT CELL MOBILE;;;20.700,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-21;RCPT_000484;STREAMBOX PREMIUM;;;9.900,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;321.000,00;0,00;CardMovement;2025-10-16;RCPT_000485;STREAMBOX PREMIUM;;;10.500,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;726.650,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;;;;;PastPayment;2025-10-08;;PREVIOUS TOTAL PAYMENT;;;-726.650,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-18;RCPT_000486;RIVER MARKET;;;73.400,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-20;RCPT_000487;BARRIO FOODS;;;54.700,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-15;RCPT_000488;GREEN CART;;;72.600,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-10;RCPT_000489;CLOUD PIZZA;;;19.800,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-04;RCPT_000490;SUNSET NOODLES;;;28.000,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-19;RCPT_000491;LATE TACO;;;11.500,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-19;RCPT_000492;BLUE MUG;;;6.800,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-10;RCPT_000493;OAK CAFE;;;10.200,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-14;RCPT_000494;CITY KIOSK;;;7.100,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-10;RCPT_000495;CITY KIOSK;;;6.300,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-12;RCPT_000496;CARE CLINIC;;;40.100,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-18;RCPT_000497;PIXEL BAZAAR;;;58.700,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-16;RCPT_000498;NORTH STITCH;;;53.100,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-09;RCPT_000499;CITY GAS;;;60.400,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-01;RCPT_000500;RUTA SERVICE;;;32.700,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-07;RCPT_000501;STUDIO CORE;;;44.700,00;0,00
Visa Prisma;VISA;2025-10-22;2025-11-01;884.800,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;563.800,00;0,00;CardMovement;2025-10-20;RCPT_000502;PIXEL BAZAAR RETURN CREDIT;;;-16.300,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;452.200,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;;;;;PastPayment;2025-11-12;;PREVIOUS TOTAL PAYMENT;;;-452.200,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-19;RCPT_000503;NORTH GROCER;;;48.200,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-16;RCPT_000504;RIVER MARKET;;;57.000,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-13;RCPT_000505;NORTH GROCER;;;22.500,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-14;RCPT_000506;LATE TACO;;;13.500,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-11;RCPT_000507;URBAN WRAPS;;;20.600,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-08;RCPT_000508;GARDEN BOWL;;;24.000,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-18;RCPT_000509;MORNING CUP;;;7.700,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-17;RCPT_000510;MINI STOP;;;3.700,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-03;RCPT_000511;CARE CLINIC;;;52.000,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-21;RCPT_000512;PAGE TURNER;;;28.400,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-15;RCPT_000513;URBAN THREADS;;;86.900,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-25;RCPT_000514;TABLE AND TILE;;;84.600,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-12;RCPT_000515;CITY POWER CO;;;32.200,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;481.300,00;140,00;CardMovement;2025-11-18;RCPT_000516;COASTLINE AIR PASS;1;3;0,00;140,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;448.050,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;;;;;PastPayment;2025-11-12;;PREVIOUS TOTAL PAYMENT;;;-448.050,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-18;RCPT_000517;GREEN CART;;;51.100,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-05;RCPT_000518;NORTH GROCER;;;26.400,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-09;RCPT_000519;NORTH GROCER;;;86.500,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-06;RCPT_000520;LATE TACO;;;27.800,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-17;RCPT_000521;GARDEN BOWL;;;14.500,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-11;RCPT_000522;LATE TACO;;;13.400,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-15;RCPT_000523;URBAN WRAPS;;;11.300,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-11;RCPT_000524;OAK CAFE;;;5.600,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-03;RCPT_000525;OAK CAFE;;;7.500,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-04;RCPT_000526;MINI STOP;;;3.500,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-22;RCPT_000527;CORNER SNACKS;;;4.400,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-10;RCPT_000528;MEDIPLUS;;;43.000,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-05;RCPT_000529;PAPER CLOUD;;;104.700,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-19;RCPT_000530;ATELIER NINE;;;58.900,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-05;RCPT_000531;WARM LIGHTS;;;44.500,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-01;RCPT_000532;RUTA SERVICE;;;67.600,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-03;RCPT_000533;RUTA SERVICE;;;57.600,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-12;RCPT_000534;AQUA HOME;;;44.700,00;0,00
Santander;AMEX;2025-11-26;2025-12-04;1.223.050,00;140,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;741.750,00;0,00;CardMovement;2025-11-18;RCPT_000535;HOME BASICS DESK;4;4;68.750,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;321.000,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;;;;;PastPayment;2025-11-08;;PREVIOUS TOTAL PAYMENT;;;-321.000,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-05;RCPT_000536;BARRIO FOODS;;;85.900,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-21;RCPT_000537;BARRIO FOODS;;;37.600,00;0,00
Visa Prisma;VISA;2025-11-22;2025-12-02;617.400,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;265.400,00;0,00;CardMovement;2025-11-08;RCPT_000538;CLOUD PIZZA;;;8.200,00;0,00
